Date Live,Game ID,Grid Key,Answer Key,QA Link,Name,DB status,TS Difficulty Rating,Size,Dupe?,QA?,Notes,Win Rate Overall,New Player Win Rate,India WR,India NPWR
2/4,280,"[0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 3, 3, 2, 2, 1, 1, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 4, 4, 4, 3, 5, 5, 5, 5, 6, 6, 4, 3, 5, 5, 5, 5, 6, 7, 7, 7, 5, 5, 5, 5, 6, 7, 7, 7, 5, 5, 5, 5, 6, 7, 7, 7]","[0, 15, 17, 27, 38, 44, 50, 61]",https://www.linkedin.com/games/queens/?puzzleId=280,Clockwise Squares,DB Game is good,2 - Easy,8x8,Unique,TRUE,,,,,
2/5,281,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 2, 2, 3, 1, 3, 1, 0, 0, 2, 3, 3, 3, 3, 3, 0, 0, 2, 3, 4, 3, 4, 3, 0, 2, 2, 2, 4, 3, 4, 5, 0, 6, 6, 6, 4, 7, 4, 5, 0, 6, 0, 6, 4, 4, 4, 5, 0, 0, 0, 6, 6, 5, 5, 5]","[4, 8, 19, 30, 34, 45, 49, 63]",https://www.linkedin.com/games/queens/?puzzleId=281,I Love U,DB Game is good,3 - Easy-Medium,8x8,Unique,TRUE,,,,,
2/6,282,"[0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 2, 5, 5, 5, 3, 3, 3, 5, 2, 2, 2, 4, 4, 3, 5, 5, 5, 5, 5, 2, 4, 4, 3, 5, 5, 5, 5, 5, 5, 1, 4, 6, 6, 5, 5, 7, 5, 5, 1, 1, 6, 5, 5, 7, 7, 8, 5, 5, 1, 6, 6, 7, 7, 8, 8, 8, 8, 1]","[4, 11, 23, 35, 36, 52, 55, 66, 78]",https://www.linkedin.com/games/queens/?puzzleId=282,Pentomino Way,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
2/7,283,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 1, 2, 2, 2, 0, 0, 1, 1, 1, 1, 2, 4, 4, 4, 1, 5, 1, 1, 2, 6, 4, 6, 5, 5, 1, 1, 2, 6, 6, 6, 5, 5, 5, 5, 5, 6, 7, 6]","[3, 8, 18, 28, 39, 45, 49, 62]",https://www.linkedin.com/games/queens/?puzzleId=283,7th,DB Game is good,4 - Medium,8x8,Unique,TRUE,,,,,
2/8,284,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 1, 1, 2, 3, 2, 2, 0, 0, 1, 1, 1, 1, 2, 3, 2, 2, 0, 0, 4, 4, 4, 3, 3, 3, 2, 2, 0, 0, 5, 5, 5, 5, 6, 3, 2, 2, 0, 0, 7, 6, 6, 6, 6, 3, 2, 2, 0, 0, 7, 7, 7, 7, 7, 3, 2, 2, 8, 8, 8, 8, 9, 9, 8, 8, 8, 2, 8, 8, 9, 9, 9, 8, 8, 8, 2, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[1, 17, 20, 32, 45, 53, 66, 79, 84, 98]",https://www.linkedin.com/games/queens/?puzzleId=284,Thumbs-Up,DB Game is good,5 - Medium-Hard,10x10,Unique,TRUE,,,,,
2/9,285,"[0, 0, 1, 1, 2, 8, 8, 8, 8, 0, 0, 1, 2, 2, 2, 4, 4, 8, 0, 0, 5, 5, 2, 5, 5, 4, 8, 0, 5, 5, 5, 5, 5, 5, 5, 8, 0, 5, 5, 5, 5, 5, 5, 5, 8, 0, 0, 5, 5, 5, 5, 5, 8, 8, 0, 0, 6, 5, 5, 5, 8, 8, 7, 0, 6, 6, 6, 5, 3, 8, 8, 7, 0, 0, 0, 6, 3, 3, 7, 7, 7]","[3, 15, 22, 28, 44, 45, 56, 68, 79]",https://www.linkedin.com/games/queens/?puzzleId=285,In Love,DB Game is good,5 - Medium-Hard,9x9,Unique,TRUE,,,,,
2/10,286,"[0, 0, 0, 0, 1, 1, 1, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3, 4, 4, 4, 4, 1, 5, 3, 3, 3, 3, 5, 5, 5, 3, 3, 6, 3, 3, 5, 5, 3, 3, 3, 3, 5, 5, 5]","[3, 8, 20, 25, 28, 37, 47]",https://www.linkedin.com/games/queens/?puzzleId=286,Parking,DB Game is good,1 - Very Easy,7x7,Unique,TRUE,,,,,
2/11,287,"[0, 0, 0, 1, 1, 2, 3, 3, 0, 0, 4, 1, 2, 2, 2, 3, 0, 0, 4, 4, 2, 2, 2, 3, 0, 0, 5, 4, 6, 2, 3, 3, 0, 5, 5, 5, 6, 6, 3, 3, 0, 0, 5, 7, 7, 3, 3, 3, 0, 0, 0, 7, 7, 7, 3, 3, 0, 0, 0, 7, 7, 3, 3, 3]","[3, 14, 18, 28, 33, 47, 53, 56]",https://www.linkedin.com/games/queens/?puzzleId=287,Steaming Coffee,DB Game is good,2 - Easy,8x8,Unique,TRUE,,,,,
2/12,288,"[7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 2, 2, 2, 2, 2, 3, 3, 1, 7, 5, 2, 0, 0, 0, 0, 3, 1, 7, 5, 5, 0, 6, 0, 0, 8, 1, 7, 5, 1, 1, 6, 6, 0, 8, 1, 7, 5, 1, 1, 1, 4, 0, 8, 1, 1, 1, 1, 1, 1, 4, 8, 8, 1, 1, 1, 1, 4, 4, 4, 4, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 11, 25, 30, 41, 46, 60, 67, 80]",https://www.linkedin.com/games/queens/?puzzleId=288,Hearted,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
2/13,289,"[0, 0, 0, 0, 0, 0, 1, 1, 8, 0, 0, 3, 0, 0, 0, 4, 1, 8, 0, 3, 3, 3, 0, 4, 4, 4, 8, 0, 0, 3, 6, 6, 6, 4, 8, 8, 0, 0, 0, 6, 6, 6, 8, 8, 0, 0, 0, 5, 6, 6, 6, 7, 0, 0, 0, 5, 5, 5, 2, 7, 7, 7, 0, 0, 0, 5, 0, 2, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 11, 23, 35, 39, 51, 55, 67, 72]",https://www.linkedin.com/games/queens/?puzzleId=289,XOX,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
2/14,290,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 1, 1, 1, 2, 2, 8, 3, 8, 1, 1, 5, 1, 5, 2, 8, 3, 8, 1, 5, 5, 5, 5, 5, 3, 3, 1, 1, 5, 5, 5, 5, 5, 3, 3, 7, 7, 6, 5, 5, 5, 4, 0, 3, 7, 7, 6, 6, 5, 4, 4, 0, 3, 0, 7, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 3, 3, 3, 3]","[7, 14, 26, 31, 36, 47, 60, 64, 75]",https://www.linkedin.com/games/queens/?puzzleId=290,Valentine's Day,DB Game is good,4 - Medium,9x9,Unique,TRUE,,,,,
2/15,291,"[7, 7, 7, 1, 2, 2, 2, 0, 0, 7, 7, 7, 1, 1, 1, 2, 2, 0, 7, 4, 4, 1, 6, 5, 5, 5, 0, 7, 7, 4, 6, 6, 5, 0, 0, 0, 7, 7, 4, 6, 8, 5, 5, 5, 3, 7, 7, 4, 6, 8, 8, 8, 5, 3, 7, 4, 4, 4, 8, 5, 5, 5, 3, 7, 7, 3, 3, 3, 3, 3, 3, 3, 7, 7, 7, 3, 3, 3, 3, 3, 3]","[6, 13, 19, 35, 39, 50, 61, 65, 72]",https://www.linkedin.com/games/queens/?puzzleId=291,February 15th,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
2/16,292,"[0, 1, 1, 1, 0, 2, 2, 2, 3, 3, 3, 0, 0, 1, 0, 0, 2, 2, 2, 2, 4, 3, 5, 0, 0, 0, 2, 2, 4, 4, 4, 4, 3, 5, 5, 0, 2, 2, 4, 4, 4, 4, 4, 3, 5, 0, 0, 0, 2, 4, 4, 6, 6, 6, 3, 0, 0, 7, 0, 0, 4, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 6, 6, 8, 6, 6, 9, 9, 9, 9, 4, 4, 6, 8, 8, 8, 6, 9, 9, 9, 4, 4, 4, 6, 6, 8, 6, 6, 9, 9, 9, 4, 4, 4, 6, 6, 6, 6, 6, 9, 9, 9, 4, 4, 4, 4, 6, 6, 6, 10]","[9, 13, 27, 40, 44, 59, 67, 80, 96, 105, 120]",https://www.linkedin.com/games/queens/?puzzleId=292,XO,DB Game is good,4 - Medium,11x11,Unique,TRUE,,,,,
2/17,293,"[0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 1, 2, 2, 2, 0, 0, 1, 1, 3, 4, 4, 4, 4, 4, 1, 5, 5, 5, 6, 4, 1, 1, 6, 5, 6, 6, 6, 1, 1, 6, 6, 6, 6, 6, 6, 1]","[3, 13, 16, 21, 32, 36, 47]",https://www.linkedin.com/games/queens/?puzzleId=293,Key,DB Game is good,1 - Very Easy,7x7,Unique,TRUE,,,,,
2/18,294,"[1, 1, 1, 8, 8, 8, 8, 8, 2, 8, 8, 8, 8, 8, 8, 8, 8, 2, 8, 3, 3, 3, 8, 8, 8, 4, 2, 8, 8, 8, 8, 8, 8, 8, 4, 8, 8, 5, 8, 8, 8, 8, 8, 4, 8, 8, 5, 8, 8, 8, 8, 8, 8, 8, 6, 5, 8, 8, 8, 7, 7, 7, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 0, 0, 0]","[2, 17, 21, 34, 40, 46, 59, 63, 78]",https://www.linkedin.com/games/queens/?puzzleId=294,Perfectly Symmetric,DB Game is good,1 - Very Easy,9x9,Unique,TRUE,,,,,
2/19,295,"[0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 0, 4, 4, 1, 2, 2, 3, 0, 0, 0, 1, 1, 1, 2, 3, 3, 0, 2, 2, 1, 2, 2, 5, 5, 5, 2, 2, 2, 2, 2, 6, 6, 5, 2, 2, 2, 7, 2, 6, 5, 5, 5, 2, 7, 7, 2, 6, 6, 5, 2, 2, 2, 7, 2]","[2, 12, 16, 29, 39, 41, 51, 62]",https://www.linkedin.com/games/queens/?puzzleId=295,Lucky Sevens,DB Game is good,3 - Easy-Medium,8x8,Unique,TRUE,,,,,
2/20,296,"[5, 5, 5, 5, 5, 5, 1, 1, 1, 5, 2, 2, 2, 2, 2, 2, 2, 3, 5, 2, 4, 0, 0, 0, 3, 3, 3, 5, 2, 4, 4, 4, 0, 3, 3, 3, 5, 2, 2, 2, 2, 2, 2, 2, 6, 5, 8, 8, 8, 8, 8, 8, 2, 6, 5, 8, 8, 8, 8, 7, 7, 2, 6, 5, 2, 2, 2, 2, 2, 2, 2, 6, 5, 5, 5, 5, 6, 6, 6, 6, 6]","[6, 17, 22, 29, 36, 48, 59, 64, 79]",https://www.linkedin.com/games/queens/?puzzleId=296,Super Puzzle,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
2/21,297,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 8, 1, 1, 0, 1, 1, 2, 2, 8, 8, 8, 1, 0, 1, 2, 2, 4, 8, 6, 1, 1, 0, 1, 1, 4, 4, 6, 6, 6, 0, 0, 1, 4, 4, 5, 7, 7, 6, 0, 0, 1, 5, 5, 5, 3, 7, 7, 0, 0, 1, 3, 5, 3, 3, 7, 3, 3, 0, 1, 3, 3, 3, 3, 3, 3, 0, 0]","[8, 11, 23, 30, 42, 49, 55, 70, 72]",https://www.linkedin.com/games/queens/?puzzleId=297,Stuffed,DB Game is good,4 - Medium,9x9,Unique,TRUE,,,,,
2/22,298,"[1, 0, 2, 2, 2, 2, 8, 4, 4, 4, 1, 0, 0, 0, 2, 8, 8, 8, 4, 4, 1, 0, 5, 6, 6, 8, 4, 4, 4, 4, 1, 1, 5, 6, 6, 6, 6, 6, 4, 4, 9, 1, 5, 6, 3, 3, 3, 3, 3, 3, 9, 9, 5, 6, 5, 3, 5, 3, 5, 3, 9, 5, 5, 5, 5, 5, 5, 5, 5, 3, 9, 5, 5, 5, 5, 5, 5, 5, 5, 7, 9, 9, 5, 5, 5, 5, 5, 5, 7, 7, 9, 9, 9, 9, 9, 9, 9, 7, 7, 7]","[4, 12, 25, 38, 41, 53, 69, 76, 80, 97]",https://www.linkedin.com/games/queens/?puzzleId=298,Pointing Up,DB Game is good,4 - Medium,10x10,Unique,TRUE,,,,,
2/23,299,"[9, 9, 9, 1, 1, 1, 1, 2, 2, 2, 9, 8, 1, 1, 4, 8, 1, 8, 6, 2, 9, 8, 8, 4, 4, 8, 8, 8, 6, 2, 9, 8, 8, 8, 4, 5, 8, 8, 6, 6, 9, 8, 9, 8, 8, 5, 5, 8, 8, 8, 9, 9, 9, 8, 8, 8, 5, 5, 8, 8, 9, 9, 8, 8, 7, 8, 8, 5, 5, 8, 9, 8, 8, 8, 7, 7, 8, 8, 8, 8, 9, 8, 9, 8, 3, 7, 7, 8, 0, 8, 9, 9, 9, 3, 3, 3, 0, 0, 0, 8]","[7, 12, 24, 39, 41, 56, 60, 75, 88, 93]",https://www.linkedin.com/games/queens/?puzzleId=299,Poison Ivy,DB Game is good,5 - Medium-Hard,10x10,Unique,TRUE,,,,,
2/24,300,"[0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 3, 1, 2, 2, 2, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 5, 4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 8, 18, 21, 31, 40, 44]",https://www.linkedin.com/games/queens/?puzzleId=300,Smiling Face,DB Game is good,2 - Easy,7x7,Unique,TRUE,,,,,
2/25,301,"[1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 3, 3, 3, 3, 2, 2, 4, 3, 3, 3, 0, 3, 3, 2, 4, 3, 5, 3, 3, 3, 3, 2, 4, 3, 3, 3, 3, 3, 3, 2, 4, 4, 3, 3, 3, 3, 2, 2, 4, 4, 6, 3, 3, 7, 2, 2, 4, 6, 6, 3, 3, 7, 7, 7]","[3, 15, 20, 26, 38, 40, 53, 57]",https://www.linkedin.com/games/queens/?puzzleId=301,Apple Tree,DB Game is good,2 - Easy,8x8,Unique,TRUE,,,,,
2/26,302,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 3, 0, 0, 1, 1, 2, 2, 0, 3, 3, 0, 1, 0, 0, 2, 0, 4, 3, 0, 5, 5, 0, 0, 0, 4, 6, 0, 0, 5, 5, 0, 0, 4, 6, 6, 0, 7, 7, 0, 0, 4, 4, 6, 7, 7, 0, 0, 0]","[7, 12, 22, 25, 35, 40, 53, 58]",https://www.linkedin.com/games/queens/?puzzleId=302,Tetromino S-nake,DB Game is good,3 - Easy-Medium,8x8,Unique,TRUE,,,,,
2/27,303,"[0, 0, 1, 1, 1, 2, 2, 2, 3, 0, 0, 1, 4, 4, 4, 2, 3, 0, 1, 1, 1, 1, 4, 1, 3, 5, 5, 1, 1, 1, 1, 1, 3, 3, 5, 5, 1, 1, 1, 1, 3, 3, 5, 3, 1, 1, 6, 1, 3, 3, 3, 3, 3, 6, 6, 7, 3, 3, 3, 3, 3, 3, 7, 7]","[6, 12, 17, 27, 32, 42, 53, 63]",https://www.linkedin.com/games/queens/?puzzleId=303,Twins,DB Game is good,3 - Easy-Medium,8x8,Unique,TRUE,,,,,
2/28,304,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 2, 2, 2, 3, 4, 4, 1, 0, 2, 5, 5, 3, 3, 4, 1, 0, 0, 0, 5, 5, 3, 3, 1, 6, 0, 0, 0, 5, 5, 1, 1, 6, 7, 0, 0, 0, 5, 1, 1, 6, 7, 7, 0, 0, 1, 1, 0, 6, 6, 6, 6, 0, 0, 0, 0]","[3, 13, 17, 30, 36, 40, 50, 63]",https://www.linkedin.com/games/queens/?puzzleId=304,TIE Fighter V38,DB Game is good,4 - Medium,8x8,Unique,TRUE,,,,,
3/1,305,"[3, 1, 1, 2, 2, 2, 1, 1, 1, 3, 1, 1, 2, 0, 2, 1, 1, 1, 3, 3, 1, 1, 0, 0, 1, 1, 1, 3, 3, 3, 1, 1, 0, 1, 1, 4, 3, 3, 5, 1, 1, 0, 1, 1, 4, 3, 3, 5, 1, 1, 1, 1, 4, 4, 3, 5, 5, 1, 1, 1, 6, 4, 6, 7, 5, 7, 1, 1, 8, 6, 6, 6, 7, 7, 7, 1, 1, 8, 8, 8, 8]","[3, 16, 22, 28, 44, 47, 60, 63, 77]",https://www.linkedin.com/games/queens/?puzzleId=305,UN,DB Game is good,6 - Hard,9x9,Unique,TRUE,,,,,
3/2,306,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 3, 3, 3, 1, 2, 2, 0, 8, 8, 8, 3, 5, 5, 5, 2, 0, 0, 8, 6, 3, 3, 5, 7, 2, 0, 0, 8, 6, 6, 6, 5, 7, 7, 0, 0, 8, 4, 4, 6, 5, 7, 0, 0, 8, 8, 8, 4, 5, 5, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 14, 26, 33, 39, 52, 55, 67, 72]",https://www.linkedin.com/games/queens/?puzzleId=306,Roman Numeral,DB Game is good,4 - Medium,9x9,Unique,TRUE,,,,,
3/3,307,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 0, 1, 3, 3, 4, 2, 0, 0, 1, 1, 4, 4, 4, 0, 0, 1, 1, 5, 4, 6, 6, 0, 1, 1, 5, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[6, 11, 15, 24, 33, 37, 42]",https://www.linkedin.com/games/queens/?puzzleId=307,Firecracker,DB Game is good,1 - Very Easy,7x7,Unique,,,,,,
3/4,308,"[0, 0, 0, 0, 1, 2, 2, 2, 3, 3, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 4, 4, 5, 5, 1, 1, 1, 1, 4, 4, 6, 5, 5, 1, 1, 1, 1, 4, 6, 6, 1, 1, 1, 1, 1, 7, 6, 1, 1, 1, 7, 7, 7, 7]","[3, 9, 23, 28, 38, 42, 48, 61]",https://www.linkedin.com/games/queens/?puzzleId=308,Tetrominoes vs. Pentominoes,DB Game is good,2 - Easy,8x8,Unique,,,,,,
3/5,309,"[0, 0, 1, 1, 1, 1, 2, 3, 0, 0, 0, 1, 1, 3, 2, 3, 0, 0, 4, 4, 3, 3, 3, 3, 0, 5, 4, 3, 3, 6, 6, 6, 0, 5, 5, 7, 7, 6, 6, 6, 0, 5, 7, 7, 7, 7, 6, 6, 0, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7]","[3, 14, 18, 28, 33, 47, 48, 61]",https://www.linkedin.com/games/queens/?puzzleId=309,Two Opposite Pyramids,DB Game is good,3 - Easy-Medium,8x8,Unique,,,,,,
3/6,310,"[0, 8, 8, 8, 8, 8, 8, 7, 5, 0, 8, 8, 8, 8, 8, 8, 7, 5, 0, 8, 8, 4, 8, 8, 8, 7, 5, 0, 0, 8, 4, 8, 8, 8, 7, 5, 3, 3, 8, 4, 8, 8, 7, 7, 5, 3, 8, 8, 4, 8, 8, 8, 5, 5, 3, 8, 8, 4, 8, 8, 8, 6, 6, 3, 8, 2, 4, 4, 1, 1, 1, 6, 3, 8, 2, 2, 2, 2, 2, 1, 6]","[4, 17, 21, 28, 42, 45, 61, 68, 74]",https://www.linkedin.com/games/queens/?puzzleId=310,The L-ion Family,DB Game is good,3 - Easy-Medium,9x9,Unique,,,,,,
3/7,311,"[7, 7, 1, 1, 1, 1, 1, 1, 7, 2, 3, 3, 3, 4, 4, 1, 7, 2, 3, 5, 5, 5, 4, 1, 7, 2, 3, 5, 3, 3, 4, 6, 7, 2, 3, 5, 5, 3, 4, 6, 0, 2, 3, 3, 3, 3, 4, 6, 0, 2, 2, 4, 4, 4, 4, 6, 0, 0, 6, 6, 6, 6, 6, 6]","[1, 12, 23, 27, 38, 40, 50, 61]",https://www.linkedin.com/games/queens/?puzzleId=311,Curling Up,DB Game is good,4 - Medium,8x8,Unique,,,,,,
3/8,312,"[4, 4, 2, 2, 6, 6, 2, 2, 2, 0, 4, 4, 2, 6, 6, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 3, 2, 2, 9, 2, 2, 5, 2, 2, 3, 3, 3, 2, 9, 2, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 7, 2, 2, 2, 1, 2, 2, 2, 2, 8, 7, 7, 2, 1, 1, 1, 2, 8, 8, 8, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[5, 11, 29, 33, 48, 52, 66, 74, 87, 90]",https://www.linkedin.com/games/queens/?puzzleId=312,No Touching,DB Game is good,4 - Medium,10x10,Unique,,,,,,
3/9,313,"[0, 0, 0, 10, 10, 10, 10, 2, 2, 2, 10, 10, 0, 5, 5, 5, 10, 10, 10, 2, 10, 10, 10, 0, 4, 5, 3, 3, 3, 10, 2, 10, 10, 10, 10, 4, 5, 10, 3, 6, 10, 10, 10, 10, 10, 4, 4, 4, 10, 3, 6, 6, 6, 7, 10, 10, 10, 10, 10, 10, 10, 6, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 7, 10, 10, 10, 10, 10, 8, 10, 8, 10, 10, 10, 10, 10, 10, 10, 9, 8, 8, 8, 10, 10, 1, 10, 10, 10, 10, 9, 8, 10, 8, 10, 10, 1, 10, 10, 10, 9, 9, 9, 10, 10, 10, 1, 1, 1]","[0, 13, 30, 38, 45, 61, 75, 81, 95, 102, 120]",https://www.linkedin.com/games/queens/?puzzleId=313,9TH,DB Game is good,5 - Medium-Hard,11x11,Unique,,,,,,
3/10,314,"[0, 0, 0, 0, 0, 0, 1, 0, 2, 3, 3, 3, 0, 1, 0, 2, 3, 4, 4, 4, 1, 0, 2, 2, 2, 4, 4, 5, 0, 6, 6, 4, 4, 5, 5, 0, 6, 6, 6, 6, 0, 5, 0, 0, 0, 0, 0, 0, 5]","[6, 9, 18, 22, 33, 38, 42]",https://www.linkedin.com/games/queens/?puzzleId=314,Copyright,DB Game is good,1 - Very Easy,7x7,Unique,,,,,,
3/11,315,"[5, 5, 5, 5, 2, 1, 1, 3, 8, 5, 5, 5, 2, 2, 2, 3, 3, 8, 5, 5, 2, 2, 2, 2, 2, 3, 8, 5, 2, 2, 0, 2, 6, 2, 2, 8, 5, 2, 0, 0, 2, 6, 6, 2, 8, 5, 2, 2, 2, 2, 2, 2, 2, 8, 5, 2, 2, 7, 7, 7, 2, 2, 8, 5, 2, 2, 4, 7, 7, 2, 2, 8, 5, 2, 2, 4, 7, 7, 2, 2, 8]","[6, 9, 25, 32, 38, 53, 58, 64, 75]",https://www.linkedin.com/games/queens/?puzzleId=315,Home Sweet Home,DB Game is good,2 - Easy,9x9,Unique,TRUE,,,,,
3/12,316,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 0, 0, 0, 3, 3, 2, 1, 1, 4, 4, 4, 4, 3, 2, 1, 5, 4, 6, 6, 4, 3, 3, 1, 5, 4, 6, 6, 4, 7, 3, 1, 5, 4, 6, 6, 4, 7, 3, 5, 5, 4, 4, 4, 4, 7, 7]","[5, 9, 20, 26, 39, 43, 54, 56]",https://www.linkedin.com/games/queens/?puzzleId=316,Ground Zero,DB Game is good,3 - Easy-Medium,8x8,Unique,,,,,,
3/13,317,"[2, 8, 8, 8, 8, 8, 8, 8, 0, 2, 2, 2, 2, 8, 3, 3, 3, 0, 2, 2, 2, 8, 8, 8, 3, 0, 0, 2, 2, 8, 8, 8, 8, 8, 0, 4, 2, 8, 8, 8, 8, 8, 8, 8, 4, 6, 8, 8, 5, 5, 5, 8, 8, 4, 6, 8, 7, 7, 5, 1, 1, 8, 4, 6, 6, 6, 7, 5, 1, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 4, 4]","[2, 14, 25, 28, 44, 49, 60, 66, 72]",https://www.linkedin.com/games/queens/?puzzleId=317,Ring a Bell,DB Game is good,3 - Easy-Medium,9x9,Unique,,,,,,
3/14,318,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 6, 6, 6, 1, 2, 2, 0, 5, 0, 4, 4, 6, 1, 1, 2, 0, 5, 0, 4, 6, 6, 1, 1, 2, 0, 0, 0, 4, 4, 6, 1, 1, 2, 8, 8, 0, 6, 6, 6, 7, 2, 2, 2, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 3]","[4, 11, 18, 32, 43, 46, 57, 69, 80]",https://www.linkedin.com/games/queens/?puzzleId=318,Pi Day,DB Game is good,4 - Medium,9x9,Unique,,,,,,
3/15,319,"[5, 5, 5, 5, 5, 5, 5, 1, 1, 5, 2, 2, 2, 2, 2, 2, 2, 1, 5, 2, 8, 8, 8, 8, 8, 2, 1, 5, 2, 2, 8, 4, 8, 2, 2, 1, 5, 5, 2, 8, 4, 8, 2, 1, 1, 0, 5, 2, 8, 4, 8, 2, 6, 6, 0, 0, 2, 8, 4, 8, 2, 7, 6, 0, 3, 2, 2, 2, 2, 2, 7, 6, 0, 3, 3, 3, 3, 3, 7, 7, 7]","[3, 14, 20, 31, 43, 45, 62, 64, 78]",https://www.linkedin.com/games/queens/?puzzleId=319,Pi,DB Game is good,3 - Easy-Medium,9x9,Unique,,,,,,
3/16,320,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 3, 1, 1, 1, 0, 0, 2, 2, 3, 3, 1, 1, 0, 4, 4, 4, 3, 3, 3, 1, 0, 5, 5, 5, 6, 6, 6, 1, 0, 7, 5, 5, 6, 6, 7, 1, 7, 7, 7, 5, 6, 7, 7, 1, 7, 7, 7, 7, 7, 7, 1, 1]","[0, 11, 21, 25, 38, 42, 55, 60]",https://www.linkedin.com/games/queens/?puzzleId=320,Four-leaf Clover,DB Game is good,4 - Medium,8x8,Unique,,,,,,
3/17,321,,,,,,,,,,,,,,
3/18,322,,,,,,,,,,,,,,
3/19,323,,,,,,,,,,,,,,
3/20,324,,,,,,,,,,,,,,
3/21,325,,,,,,,,,,,,,,
3/22,326,,,,,,,,,,,,,,
3/23,327,,,,,,,,,,,,,,
3/24,328,,,,,,,,,,,,,,
3/25,329,,,,,,,,,,,,,,
3/26,330,,,,,,,,,,,,,,
3/27,331,,,,,,,,,,,,,,
3/28,332,,,,,,,,,,,,,,
3/29,333,,,,,,,,,,,,,,
3/30,334,,,,,,,,,,,,,,
3/31,335,,,,,,,,,,,,,,
4/1,336,,,,,,,,,,,,,,
4/2,337,,,,,,,,,,,,,,
4/3,338,,,,,,,,,,,,,,
